County Name,Date,Cases,DailyNew
Kerr,2020-05-14,10.0,x
Kimble,2020-05-14,1.0,x
King,2020-05-14,0.0,x
Kinney,2020-05-14,0.0,x
Kleberg,2020-05-14,11.0,x
Knox,2020-05-14,1.0,x
Lamar,2020-05-14,105.0,x
Lamb,2020-05-14,10.0,x
Lampasas,2020-05-14,8.0,x
La Salle,2020-05-14,4.0,x
Lavaca,2020-05-14,7.0,x
Lee,2020-05-14,6.0,x
Leon,2020-05-14,9.0,x
Liberty,2020-05-14,72.0,x
Limestone,2020-05-14,15.0,x
Lipscomb,2020-05-14,2.0,x
Live Oak,2020-05-14,5.0,x
Llano,2020-05-14,3.0,x
Loving,2020-05-14,0.0,x
Lubbock,2020-05-14,607.0,x
Lynn,2020-05-14,5.0,x
McCulloch,2020-05-14,3.0,x
McLennan,2020-05-14,96.0,x
McMullen,2020-05-14,0.0,x
Madison,2020-05-14,4.0,x
Marion,2020-05-14,15.0,x
Martin,2020-05-14,3.0,x
Mason,2020-05-14,28.0,x
Matagorda,2020-05-14,62.0,x
Maverick,2020-05-14,52.0,x
Medina,2020-05-14,47.0,x
Menard,2020-05-14,0.0,x
Midland,2020-05-14,115.0,x
Milam,2020-05-14,22.0,x
Mills,2020-05-14,0.0,x
Mitchell,2020-05-14,1.0,x
Montague,2020-05-14,9.0,x
Montgomery,2020-05-14,758.0,x
Moore,2020-05-14,534.0,x
Morris,2020-05-14,10.0,x
Motley,2020-05-14,1.0,x
Nacogdoches,2020-05-14,227.0,x
Navarro,2020-05-14,37.0,x
Newton,2020-05-14,4.0,x
Nolan,2020-05-14,2.0,x
Nueces,2020-05-14,186.0,x
Ochiltree,2020-05-14,40.0,x
Oldham,2020-05-14,3.0,x
Orange,2020-05-14,84.0,x
Palo Pinto,2020-05-14,9.0,x
Panola,2020-05-14,155.0,x
Parker,2020-05-14,56.0,x
Parmer,2020-05-14,23.0,x
Pecos,2020-05-14,20.0,x
Polk,2020-05-14,46.0,x
Potter,2020-05-14,1421.0,x
Presidio,2020-05-14,0.0,x
Rains,2020-05-14,2.0,x
Randall,2020-05-14,444.0,x
Reagan,2020-05-14,0.0,x
Real,2020-05-14,0.0,x
Red River,2020-05-14,33.0,x
Reeves,2020-05-14,1.0,x
Refugio,2020-05-14,3.0,x
Roberts,2020-05-14,2.0,x
Robertson,2020-05-14,6.0,x
Rockwall,2020-05-14,123.0,x
Runnels,2020-05-14,2.0,x
Rusk,2020-05-14,40.0,x
Sabine,2020-05-14,3.0,x
San Augustine,2020-05-14,22.0,x
San Jacinto,2020-05-14,12.0,x
San Patricio,2020-05-14,23.0,x
San Saba,2020-05-14,0.0,x
Schleicher,2020-05-14,0.0,x
Scurry,2020-05-14,2.0,x
Shackelford,2020-05-14,1.0,x
Shelby,2020-05-14,167.0,x
Sherman,2020-05-14,23.0,x
Smith,2020-05-14,186.0,x
Somervell,2020-05-14,0.0,x
Starr,2020-05-14,14.0,x
Stephens,2020-05-14,2.0,x
Sterling,2020-05-14,0.0,x
Stonewall,2020-05-14,0.0,x
Sutton,2020-05-14,0.0,x
Swisher,2020-05-14,13.0,x
Tarrant,2020-05-14,4076.0,x
Taylor,2020-05-14,214.0,x
Terrell,2020-05-14,0.0,x
Terry,2020-05-14,12.0,x
Throckmorton,2020-05-14,0.0,x
Titus,2020-05-14,74.0,x
Tom Green,2020-05-14,59.0,x
Travis,2020-05-14,2288.0,x
Trinity,2020-05-14,11.0,x
Tyler,2020-05-14,7.0,x
Upshur,2020-05-14,17.0,x
Upton,2020-05-14,0.0,x
Uvalde,2020-05-14,6.0,x
Val Verde,2020-05-14,13.0,x
Van Zandt,2020-05-14,22.0,x
Victoria,2020-05-14,154.0,x
Walker,2020-05-14,363.0,x
Waller,2020-05-14,37.0,x
Ward,2020-05-14,0.0,x
Washington,2020-05-14,175.0,x
Webb,2020-05-14,445.0,x
Wharton,2020-05-14,42.0,x
Wheeler,2020-05-14,14.0,x
Wichita,2020-05-14,77.0,x
Wilbarger,2020-05-14,2.0,x
Willacy,2020-05-14,14.0,x
Williamson,2020-05-14,424.0,x
Wilson,2020-05-14,36.0,x
Winkler,2020-05-14,3.0,x
Wise,2020-05-14,36.0,x
Wood,2020-05-14,15.0,x
Yoakum,2020-05-14,2.0,x
Young,2020-05-14,4.0,x
Zapata,2020-05-14,7.0,x
Zavala,2020-05-14,9.0,x
Total,2020-05-14,43851.0,x
Counties Reporting Cases,2020-05-14,219.0,x
Anderson,2020-05-15,52.0,x
Andrews,2020-05-15,22.0,x
Angelina,2020-05-15,131.0,x
Aransas,2020-05-15,3.0,x
Archer,2020-05-15,1.0,x
Armstrong,2020-05-15,2.0,x
Atascosa,2020-05-15,30.0,x
Austin,2020-05-15,17.0,x
Bailey,2020-05-15,3.0,x
Bandera,2020-05-15,6.0,x
Bastrop,2020-05-15,128.0,x
Baylor,2020-05-15,0.0,x
Bee,2020-05-15,6.0,x
Bell,2020-05-15,242.0,x
Bexar,2020-05-15,2041.0,x
Blanco,2020-05-15,6.0,x
Borden,2020-05-15,0.0,x
Bosque,2020-05-15,6.0,x
Bowie,2020-05-15,122.0,x
Brazoria,2020-05-15,712.0,x
Brazos,2020-05-15,305.0,x
Brewster,2020-05-15,1.0,x
Briscoe,2020-05-15,1.0,x
Brooks,2020-05-15,1.0,x
Brown,2020-05-15,51.0,x
Burleson,2020-05-15,17.0,x
Burnet,2020-05-15,28.0,x
Caldwell,2020-05-15,35.0,x
Calhoun,2020-05-15,36.0,x
Callahan,2020-05-15,8.0,x
Cameron,2020-05-15,582.0,x
Camp,2020-05-15,16.0,x
Carson,2020-05-15,3.0,x
Cass,2020-05-15,18.0,x
Castro,2020-05-15,27.0,x
Chambers,2020-05-15,52.0,x
Cherokee,2020-05-15,31.0,x
Childress,2020-05-15,2.0,x
Clay,2020-05-15,3.0,x
Cochran,2020-05-15,1.0,x
Coke,2020-05-15,1.0,x
Coleman,2020-05-15,2.0,x
Collin,2020-05-15,993.0,x
Collingsworth,2020-05-15,4.0,x
Colorado,2020-05-15,18.0,x
Comal,2020-05-15,68.0,x
Comanche,2020-05-15,3.0,x
Concho,2020-05-15,1.0,x
Cooke,2020-05-15,13.0,x
Coryell,2020-05-15,221.0,x
Cottle,2020-05-15,4.0,x
Crane,2020-05-15,2.0,x
Crockett,2020-05-15,0.0,x
Crosby,2020-05-15,2.0,x
Culberson,2020-05-15,0.0,x
Dallam,2020-05-15,21.0,x
Dallas,2020-05-15,6837.0,x
Dawson,2020-05-15,36.0,x
Deaf Smith,2020-05-15,119.0,x
Delta,2020-05-15,1.0,x
Denton,2020-05-15,1016.0,x
DeWitt,2020-05-15,17.0,x
Dickens,2020-05-15,1.0,x
Dimmit,2020-05-15,1.0,x
Donley,2020-05-15,26.0,x
Duval,2020-05-15,5.0,x
Eastland,2020-05-15,4.0,x
Ector,2020-05-15,103.0,x
Edwards,2020-05-15,0.0,x
Ellis,2020-05-15,241.0,x
El Paso,2020-05-15,1607.0,x
Erath,2020-05-15,15.0,x
Falls,2020-05-15,6.0,x
Fannin,2020-05-15,24.0,x
Fayette,2020-05-15,26.0,x
Fisher,2020-05-15,1.0,x
Floyd,2020-05-15,4.0,x
Foard,2020-05-15,0.0,x
Fort Bend,2020-05-15,1471.0,x
Franklin,2020-05-15,4.0,x
Freestone,2020-05-15,7.0,x
Frio,2020-05-15,34.0,x
Gaines,2020-05-15,5.0,x
Galveston,2020-05-15,693.0,x
Garza,2020-05-15,4.0,x
Gillespie,2020-05-15,4.0,x
Glasscock,2020-05-15,1.0,x
Goliad,2020-05-15,7.0,x
Gonzales,2020-05-15,73.0,x
Gray,2020-05-15,88.0,x
Grayson,2020-05-15,129.0,x
Gregg,2020-05-15,142.0,x
Grimes,2020-05-15,63.0,x
Guadalupe,2020-05-15,106.0,x
Hale,2020-05-15,42.0,x
Hall,2020-05-15,0.0,x
Hamilton,2020-05-15,7.0,x
Hansford,2020-05-15,15.0,x
Hardeman,2020-05-15,0.0,x
Hardin,2020-05-15,116.0,x
Harris,2020-05-15,8817.0,x
Harrison,2020-05-15,200.0,x
Hartley,2020-05-15,9.0,x
Haskell,2020-05-15,1.0,x
Hays,2020-05-15,219.0,x
Hemphill,2020-05-15,1.0,x
Henderson,2020-05-15,48.0,x
Hidalgo,2020-05-15,417.0,x
Hill,2020-05-15,22.0,x
Hockley,2020-05-15,23.0,x
Hood,2020-05-15,22.0,x
Hopkins,2020-05-15,8.0,x
Houston,2020-05-15,74.0,x
Howard,2020-05-15,6.0,x
Hudspeth,2020-05-15,0.0,x
Hunt,2020-05-15,66.0,x
Hutchinson,2020-05-15,25.0,x
Irion,2020-05-15,0.0,x
Jack,2020-05-15,4.0,x
Jackson,2020-05-15,15.0,x
Jasper,2020-05-15,23.0,x
Jeff Davis,2020-05-15,0.0,x
Jefferson,2020-05-15,429.0,x
Jim Hogg,2020-05-15,3.0,x
Jim Wells,2020-05-15,7.0,x
Johnson,2020-05-15,119.0,x
Jones,2020-05-15,110.0,x
Karnes,2020-05-15,4.0,x
Kaufman,2020-05-15,143.0,x
Kendall,2020-05-15,20.0,x
Kenedy,2020-05-15,0.0,x
Kent,2020-05-15,0.0,x
Kerr,2020-05-15,10.0,x
Kimble,2020-05-15,1.0,x
King,2020-05-15,0.0,x
Kinney,2020-05-15,0.0,x
Kleberg,2020-05-15,13.0,x
Knox,2020-05-15,1.0,x
Lamar,2020-05-15,111.0,x
Lamb,2020-05-15,10.0,x
Lampasas,2020-05-15,8.0,x
La Salle,2020-05-15,4.0,x
Lavaca,2020-05-15,7.0,x
Lee,2020-05-15,6.0,x
Leon,2020-05-15,9.0,x
Liberty,2020-05-15,72.0,x
Limestone,2020-05-15,15.0,x
Lipscomb,2020-05-15,2.0,x
Live Oak,2020-05-15,6.0,x
Llano,2020-05-15,3.0,x
Loving,2020-05-15,0.0,x
Lubbock,2020-05-15,614.0,x
Lynn,2020-05-15,5.0,x
McCulloch,2020-05-15,3.0,x
McLennan,2020-05-15,96.0,x
McMullen,2020-05-15,0.0,x
Madison,2020-05-15,6.0,x
Marion,2020-05-15,15.0,x
Martin,2020-05-15,3.0,x
Mason,2020-05-15,28.0,x
Matagorda,2020-05-15,63.0,x
Maverick,2020-05-15,57.0,x
Medina,2020-05-15,48.0,x
Menard,2020-05-15,0.0,x
Midland,2020-05-15,116.0,x
Milam,2020-05-15,23.0,x
Mills,2020-05-15,0.0,x
Mitchell,2020-05-15,1.0,x
Montague,2020-05-15,9.0,x
Montgomery,2020-05-15,773.0,x
Moore,2020-05-15,540.0,x
Morris,2020-05-15,10.0,x
Motley,2020-05-15,1.0,x
Nacogdoches,2020-05-15,229.0,x
Navarro,2020-05-15,38.0,x
Newton,2020-05-15,4.0,x
Nolan,2020-05-15,2.0,x
Nueces,2020-05-15,209.0,x
Ochiltree,2020-05-15,40.0,x
Oldham,2020-05-15,4.0,x
Orange,2020-05-15,87.0,x
Palo Pinto,2020-05-15,9.0,x
Panola,2020-05-15,158.0,x
Parker,2020-05-15,57.0,x
Parmer,2020-05-15,23.0,x
Pecos,2020-05-15,20.0,x
Polk,2020-05-15,47.0,x
Potter,2020-05-15,1462.0,x
Presidio,2020-05-15,0.0,x
Rains,2020-05-15,2.0,x
Randall,2020-05-15,477.0,x
Reagan,2020-05-15,0.0,x
Real,2020-05-15,0.0,x
Red River,2020-05-15,35.0,x
Reeves,2020-05-15,3.0,x
Refugio,2020-05-15,3.0,x
Roberts,2020-05-15,2.0,x
Robertson,2020-05-15,6.0,x
Rockwall,2020-05-15,125.0,x
Runnels,2020-05-15,2.0,x
Rusk,2020-05-15,40.0,x
Sabine,2020-05-15,3.0,x
San Augustine,2020-05-15,22.0,x
San Jacinto,2020-05-15,12.0,x
San Patricio,2020-05-15,25.0,x
San Saba,2020-05-15,0.0,x
Schleicher,2020-05-15,0.0,x
Scurry,2020-05-15,2.0,x
Shackelford,2020-05-15,1.0,x
Shelby,2020-05-15,172.0,x
Sherman,2020-05-15,23.0,x
Smith,2020-05-15,189.0,x
Somervell,2020-05-15,0.0,x
Starr,2020-05-15,16.0,x
Stephens,2020-05-15,2.0,x
Sterling,2020-05-15,0.0,x
Stonewall,2020-05-15,0.0,x
Sutton,2020-05-15,0.0,x
Swisher,2020-05-15,14.0,x
Tarrant,2020-05-15,4211.0,x
Taylor,2020-05-15,215.0,x
Terrell,2020-05-15,0.0,x
Terry,2020-05-15,12.0,x
Throckmorton,2020-05-15,0.0,x
Titus,2020-05-15,83.0,x
Tom Green,2020-05-15,60.0,x
Travis,2020-05-15,2345.0,x
Trinity,2020-05-15,11.0,x
Tyler,2020-05-15,7.0,x
Upshur,2020-05-15,18.0,x
Upton,2020-05-15,0.0,x
Uvalde,2020-05-15,6.0,x
Val Verde,2020-05-15,13.0,x
Van Zandt,2020-05-15,22.0,x
Victoria,2020-05-15,154.0,x
Walker,2020-05-15,373.0,x
Waller,2020-05-15,38.0,x
Ward,2020-05-15,0.0,x
Washington,2020-05-15,179.0,x
Webb,2020-05-15,451.0,x
Wharton,2020-05-15,42.0,x
Wheeler,2020-05-15,14.0,x
Wichita,2020-05-15,78.0,x
Wilbarger,2020-05-15,5.0,x
Willacy,2020-05-15,14.0,x
Williamson,2020-05-15,442.0,x
Wilson,2020-05-15,36.0,x
Winkler,2020-05-15,3.0,x
Wise,2020-05-15,36.0,x
Wood,2020-05-15,17.0,x
Yoakum,2020-05-15,2.0,x
Young,2020-05-15,4.0,x
Zapata,2020-05-15,7.0,x
Zavala,2020-05-15,9.0,x
Total,2020-05-15,45198.0,x
Counties Reporting Cases,2020-05-15,222.0,x
Anderson,2020-05-16,54.0,x
Andrews,2020-05-16,22.0,x
Angelina,2020-05-16,139.0,x
Aransas,2020-05-16,3.0,x
Archer,2020-05-16,1.0,x
Armstrong,2020-05-16,2.0,x
Atascosa,2020-05-16,30.0,x
Austin,2020-05-16,19.0,x
Bailey,2020-05-16,6.0,x
Bandera,2020-05-16,6.0,x
Bastrop,2020-05-16,132.0,x
Baylor,2020-05-16,0.0,x
Bee,2020-05-16,6.0,x
Bell,2020-05-16,248.0,x
Bexar,2020-05-16,2120.0,x
Blanco,2020-05-16,6.0,x
Borden,2020-05-16,0.0,x
Bosque,2020-05-16,6.0,x
Bowie,2020-05-16,130.0,x
Brazoria,2020-05-16,721.0,x
Brazos,2020-05-16,312.0,x
Brewster,2020-05-16,1.0,x
Briscoe,2020-05-16,1.0,x
Brooks,2020-05-16,1.0,x
Brown,2020-05-16,51.0,x
Burleson,2020-05-16,18.0,x
Burnet,2020-05-16,28.0,x
Caldwell,2020-05-16,36.0,x
Calhoun,2020-05-16,36.0,x
Callahan,2020-05-16,8.0,x
Cameron,2020-05-16,582.0,x
Camp,2020-05-16,21.0,x
Carson,2020-05-16,3.0,x
Cass,2020-05-16,19.0,x
Castro,2020-05-16,26.0,x
Chambers,2020-05-16,52.0,x
Cherokee,2020-05-16,34.0,x
Childress,2020-05-16,2.0,x
Clay,2020-05-16,3.0,x
Cochran,2020-05-16,1.0,x
Coke,2020-05-16,1.0,x
Coleman,2020-05-16,2.0,x
Collin,2020-05-16,1008.0,x
Collingsworth,2020-05-16,4.0,x
Colorado,2020-05-16,18.0,x
Comal,2020-05-16,70.0,x
Comanche,2020-05-16,3.0,x
Concho,2020-05-16,1.0,x
Cooke,2020-05-16,13.0,x
Coryell,2020-05-16,224.0,x
Cottle,2020-05-16,4.0,x
Crane,2020-05-16,2.0,x
Crockett,2020-05-16,0.0,x
Crosby,2020-05-16,2.0,x
Culberson,2020-05-16,0.0,x
Dallam,2020-05-16,20.0,x
Dallas,2020-05-16,7036.0,x
Dawson,2020-05-16,38.0,x
Deaf Smith,2020-05-16,120.0,x
Delta,2020-05-16,1.0,x
Denton,2020-05-16,1040.0,x
DeWitt,2020-05-16,17.0,x
Dickens,2020-05-16,1.0,x
Dimmit,2020-05-16,1.0,x
Donley,2020-05-16,25.0,x
Duval,2020-05-16,5.0,x
Eastland,2020-05-16,5.0,x
Ector,2020-05-16,109.0,x
Edwards,2020-05-16,0.0,x
Ellis,2020-05-16,247.0,x
El Paso,2020-05-16,1655.0,x
Erath,2020-05-16,15.0,x
Falls,2020-05-16,6.0,x
Fannin,2020-05-16,25.0,x
Fayette,2020-05-16,29.0,x
Fisher,2020-05-16,1.0,x
Floyd,2020-05-16,4.0,x
Foard,2020-05-16,0.0,x
Fort Bend,2020-05-16,1510.0,x
Franklin,2020-05-16,5.0,x
Freestone,2020-05-16,7.0,x
Frio,2020-05-16,35.0,x
Gaines,2020-05-16,5.0,x
Galveston,2020-05-16,696.0,x
Garza,2020-05-16,4.0,x
Gillespie,2020-05-16,4.0,x
Glasscock,2020-05-16,1.0,x
Goliad,2020-05-16,7.0,x
Gonzales,2020-05-16,75.0,x
Gray,2020-05-16,91.0,x
Grayson,2020-05-16,140.0,x
Gregg,2020-05-16,170.0,x
Grimes,2020-05-16,65.0,x
Guadalupe,2020-05-16,109.0,x
Hale,2020-05-16,43.0,x
Hall,2020-05-16,0.0,x
Hamilton,2020-05-16,7.0,x
Hansford,2020-05-16,16.0,x
Hardeman,2020-05-16,0.0,x
Hardin,2020-05-16,117.0,x
Harris,2020-05-16,9050.0,x
Harrison,2020-05-16,200.0,x
Hartley,2020-05-16,9.0,x
Haskell,2020-05-16,1.0,x
Hays,2020-05-16,219.0,x
Hemphill,2020-05-16,1.0,x
Henderson,2020-05-16,48.0,x
Hidalgo,2020-05-16,425.0,x
Hill,2020-05-16,22.0,x
Hockley,2020-05-16,23.0,x
Hood,2020-05-16,22.0,x
Hopkins,2020-05-16,8.0,x
Houston,2020-05-16,76.0,x
Howard,2020-05-16,6.0,x
Hudspeth,2020-05-16,0.0,x
Hunt,2020-05-16,66.0,x
Hutchinson,2020-05-16,25.0,x
Irion,2020-05-16,0.0,x
Jack,2020-05-16,4.0,x
Jackson,2020-05-16,15.0,x
Jasper,2020-05-16,23.0,x
Jeff Davis,2020-05-16,0.0,x
Jefferson,2020-05-16,436.0,x
Jim Hogg,2020-05-16,4.0,x
Jim Wells,2020-05-16,8.0,x
Johnson,2020-05-16,123.0,x
Jones,2020-05-16,112.0,x
Karnes,2020-05-16,3.0,x
Kaufman,2020-05-16,147.0,x
Kendall,2020-05-16,21.0,x
Kenedy,2020-05-16,0.0,x
Kent,2020-05-16,0.0,x
Kerr,2020-05-16,10.0,x
Kimble,2020-05-16,1.0,x
King,2020-05-16,0.0,x
Kinney,2020-05-16,0.0,x
Kleberg,2020-05-16,14.0,x
Knox,2020-05-16,1.0,x
Lamar,2020-05-16,111.0,x
Lamb,2020-05-16,11.0,x
Lampasas,2020-05-16,8.0,x
La Salle,2020-05-16,4.0,x
Lavaca,2020-05-16,8.0,x
Lee,2020-05-16,6.0,x
Leon,2020-05-16,9.0,x
Liberty,2020-05-16,75.0,x
Limestone,2020-05-16,15.0,x
Lipscomb,2020-05-16,2.0,x
Live Oak,2020-05-16,6.0,x
Llano,2020-05-16,3.0,x
Loving,2020-05-16,0.0,x
Lubbock,2020-05-16,616.0,x
Lynn,2020-05-16,5.0,x
McCulloch,2020-05-16,3.0,x
McLennan,2020-05-16,97.0,x
McMullen,2020-05-16,0.0,x
Madison,2020-05-16,8.0,x
Marion,2020-05-16,15.0,x
Martin,2020-05-16,3.0,x
Mason,2020-05-16,31.0,x
Matagorda,2020-05-16,63.0,x
Maverick,2020-05-16,57.0,x
Medina,2020-05-16,49.0,x
Menard,2020-05-16,0.0,x
Midland,2020-05-16,120.0,x
Milam,2020-05-16,23.0,x
Mills,2020-05-16,0.0,x
Mitchell,2020-05-16,1.0,x
Montague,2020-05-16,9.0,x
Montgomery,2020-05-16,798.0,x
Moore,2020-05-16,544.0,x
Morris,2020-05-16,11.0,x
Motley,2020-05-16,1.0,x
Nacogdoches,2020-05-16,233.0,x
Navarro,2020-05-16,38.0,x
Newton,2020-05-16,4.0,x
Nolan,2020-05-16,2.0,x
Nueces,2020-05-16,231.0,x
Ochiltree,2020-05-16,39.0,x
Oldham,2020-05-16,4.0,x
Orange,2020-05-16,87.0,x
Palo Pinto,2020-05-16,9.0,x
Panola,2020-05-16,159.0,x
Parker,2020-05-16,57.0,x
Parmer,2020-05-16,25.0,x
Pecos,2020-05-16,20.0,x
Polk,2020-05-16,47.0,x
Potter,2020-05-16,2080.0,x
Presidio,2020-05-16,0.0,x
Rains,2020-05-16,2.0,x
Randall,2020-05-16,593.0,x
Reagan,2020-05-16,0.0,x
Real,2020-05-16,0.0,x
Red River,2020-05-16,35.0,x
Reeves,2020-05-16,3.0,x
Refugio,2020-05-16,3.0,x
Roberts,2020-05-16,2.0,x
Robertson,2020-05-16,6.0,x
Rockwall,2020-05-16,134.0,x
Runnels,2020-05-16,2.0,x
Rusk,2020-05-16,42.0,x
Sabine,2020-05-16,3.0,x
San Augustine,2020-05-16,22.0,x
San Jacinto,2020-05-16,12.0,x
San Patricio,2020-05-16,25.0,x
San Saba,2020-05-16,0.0,x
Schleicher,2020-05-16,0.0,x
Scurry,2020-05-16,2.0,x
Shackelford,2020-05-16,1.0,x
Shelby,2020-05-16,173.0,x
Sherman,2020-05-16,23.0,x
Smith,2020-05-16,189.0,x
Somervell,2020-05-16,0.0,x
Starr,2020-05-16,17.0,x
Stephens,2020-05-16,2.0,x
Sterling,2020-05-16,0.0,x
Stonewall,2020-05-16,0.0,x
Sutton,2020-05-16,0.0,x
Swisher,2020-05-16,14.0,x
Tarrant,2020-05-16,4266.0,x
Taylor,2020-05-16,217.0,x
Terrell,2020-05-16,0.0,x
Terry,2020-05-16,12.0,x
Throckmorton,2020-05-16,0.0,x
Titus,2020-05-16,96.0,x
Tom Green,2020-05-16,61.0,x
Travis,2020-05-16,2381.0,x
Trinity,2020-05-16,11.0,x
Tyler,2020-05-16,9.0,x
Upshur,2020-05-16,18.0,x
Upton,2020-05-16,0.0,x
Uvalde,2020-05-16,6.0,x
Val Verde,2020-05-16,13.0,x
Van Zandt,2020-05-16,22.0,x
Victoria,2020-05-16,154.0,x
Walker,2020-05-16,405.0,x
Waller,2020-05-16,39.0,x
Ward,2020-05-16,0.0,x
Washington,2020-05-16,181.0,x
Webb,2020-05-16,469.0,x
Wharton,2020-05-16,42.0,x
Wheeler,2020-05-16,14.0,x
Wichita,2020-05-16,78.0,x
Wilbarger,2020-05-16,5.0,x
Willacy,2020-05-16,14.0,x
Williamson,2020-05-16,451.0,x
Wilson,2020-05-16,36.0,x
Winkler,2020-05-16,3.0,x
Wise,2020-05-16,36.0,x
Wood,2020-05-16,18.0,x
Yoakum,2020-05-16,2.0,x
Young,2020-05-16,4.0,x
Zapata,2020-05-16,7.0,x
Zavala,2020-05-16,9.0,x
Total,2020-05-16,46999.0,x
Counties Reporting Cases,2020-05-16,222.0,x
Anderson,2020-05-17,54.0,x
Andrews,2020-05-17,22.0,x
Angelina,2020-05-17,139.0,x
Aransas,2020-05-17,3.0,x
Archer,2020-05-17,1.0,x
Armstrong,2020-05-17,2.0,x
Atascosa,2020-05-17,30.0,x
Austin,2020-05-17,19.0,x
Bailey,2020-05-17,6.0,x
Bandera,2020-05-17,6.0,x
Bastrop,2020-05-17,132.0,x
Baylor,2020-05-17,0.0,x
Bee,2020-05-17,6.0,x
Bell,2020-05-17,248.0,x
Bexar,2020-05-17,2120.0,x
Blanco,2020-05-17,6.0,x
Borden,2020-05-17,0.0,x
Bosque,2020-05-17,6.0,x
Bowie,2020-05-17,133.0,x
Brazoria,2020-05-17,727.0,x
Brazos,2020-05-17,318.0,x
Brewster,2020-05-17,1.0,x
Briscoe,2020-05-17,1.0,x
Brooks,2020-05-17,1.0,x
Brown,2020-05-17,51.0,x
Burleson,2020-05-17,18.0,x
Burnet,2020-05-17,28.0,x
Caldwell,2020-05-17,36.0,x
Calhoun,2020-05-17,36.0,x
Callahan,2020-05-17,8.0,x
Cameron,2020-05-17,619.0,x
Camp,2020-05-17,21.0,x
Carson,2020-05-17,4.0,x
Cass,2020-05-17,19.0,x
Castro,2020-05-17,27.0,x
Chambers,2020-05-17,53.0,x
Cherokee,2020-05-17,34.0,x
Childress,2020-05-17,2.0,x
Clay,2020-05-17,3.0,x
Cochran,2020-05-17,1.0,x
Coke,2020-05-17,1.0,x
Coleman,2020-05-17,2.0,x
Collin,2020-05-17,1016.0,x
Collingsworth,2020-05-17,4.0,x
Colorado,2020-05-17,18.0,x
Comal,2020-05-17,70.0,x
Comanche,2020-05-17,3.0,x
Concho,2020-05-17,1.0,x
Cooke,2020-05-17,13.0,x
Coryell,2020-05-17,224.0,x
Cottle,2020-05-17,4.0,x
Crane,2020-05-17,2.0,x
Crockett,2020-05-17,0.0,x
Crosby,2020-05-17,3.0,x
Culberson,2020-05-17,0.0,x
Dallam,2020-05-17,22.0,x
Dallas,2020-05-17,7250.0,x
Dawson,2020-05-17,38.0,x
Deaf Smith,2020-05-17,122.0,x
Delta,2020-05-17,1.0,x
Denton,2020-05-17,1051.0,x
DeWitt,2020-05-17,17.0,x
Dickens,2020-05-17,1.0,x
Dimmit,2020-05-17,1.0,x
Donley,2020-05-17,25.0,x
Duval,2020-05-17,5.0,x
Eastland,2020-05-17,5.0,x
Ector,2020-05-17,114.0,x
Edwards,2020-05-17,0.0,x
Ellis,2020-05-17,247.0,x
El Paso,2020-05-17,1726.0,x
Erath,2020-05-17,15.0,x
Falls,2020-05-17,6.0,x
Fannin,2020-05-17,25.0,x
Fayette,2020-05-17,29.0,x
Fisher,2020-05-17,1.0,x
Floyd,2020-05-17,4.0,x
Foard,2020-05-17,0.0,x
Fort Bend,2020-05-17,1558.0,x
Franklin,2020-05-17,5.0,x
Freestone,2020-05-17,7.0,x
Frio,2020-05-17,35.0,x
Gaines,2020-05-17,5.0,x
Galveston,2020-05-17,701.0,x
Garza,2020-05-17,4.0,x
Gillespie,2020-05-17,4.0,x
Glasscock,2020-05-17,1.0,x
Goliad,2020-05-17,7.0,x
Gonzales,2020-05-17,79.0,x
Gray,2020-05-17,91.0,x
Grayson,2020-05-17,147.0,x
Gregg,2020-05-17,170.0,x
Grimes,2020-05-17,65.0,x
Guadalupe,2020-05-17,110.0,x
Hale,2020-05-17,44.0,x
Hall,2020-05-17,0.0,x
Hamilton,2020-05-17,7.0,x
Hansford,2020-05-17,16.0,x
Hardeman,2020-05-17,0.0,x
Hardin,2020-05-17,117.0,x
Harris,2020-05-17,9126.0,x
Harrison,2020-05-17,202.0,x
Hartley,2020-05-17,9.0,x
Haskell,2020-05-17,1.0,x
Hays,2020-05-17,219.0,x
Hemphill,2020-05-17,1.0,x
Henderson,2020-05-17,48.0,x
Hidalgo,2020-05-17,425.0,x
Hill,2020-05-17,22.0,x
Hockley,2020-05-17,23.0,x
Hood,2020-05-17,22.0,x
Hopkins,2020-05-17,8.0,x
Houston,2020-05-17,76.0,x
Howard,2020-05-17,6.0,x
Hudspeth,2020-05-17,0.0,x
Hunt,2020-05-17,66.0,x
Hutchinson,2020-05-17,25.0,x
Irion,2020-05-17,0.0,x
Jack,2020-05-17,4.0,x
Jackson,2020-05-17,15.0,x
Jasper,2020-05-17,23.0,x
Jeff Davis,2020-05-17,0.0,x
Jefferson,2020-05-17,436.0,x
Jim Hogg,2020-05-17,4.0,x
Jim Wells,2020-05-17,8.0,x
Johnson,2020-05-17,123.0,x
Jones,2020-05-17,112.0,x
Karnes,2020-05-17,3.0,x
Kaufman,2020-05-17,147.0,x
Kendall,2020-05-17,21.0,x
Kenedy,2020-05-17,0.0,x
Kent,2020-05-17,0.0,x
Kerr,2020-05-17,10.0,x
Kimble,2020-05-17,1.0,x
King,2020-05-17,0.0,x
Kinney,2020-05-17,0.0,x
Kleberg,2020-05-17,14.0,x
Knox,2020-05-17,1.0,x
Lamar,2020-05-17,116.0,x
